Latitude,Longitude,DepthOfSoil,TotalUnitWeight,N60,FinesContent,PeakGroundAcceleration,GoundWaterLevel,SoilType,ModulusOfElasticity
15.3589267,120.5296187,12,21,47,30.53,0.4,1.5,SM,35
15.3502499,120.4587197,12,21,62,33.22,0.45,1.05,SM,65
15.3502834,120.4589033,12,21,64,28.08,0.45,1.05,SM,65
15.3504817,120.4589928,12,21,67,34.13,0.45,1.05,SM,65
15.359346,120.5292768,12,21,37,22.37,0.4,7.5,SM,35
15.3591204,120.5295204,12,21,34,34.26,0.4,7.5,SM,35
15.3585559,120.5361853,12,23,100,0,0.4,100,Coring,6000
15.3588452,120.5360233,12,23,100,0,0.4,100,Coring,6000
15.311507,120.525509,12,23,100,0,0.4,100,Tuff,6000
15.311605,120.525277,12,23,100,0,0.4,100,Tuff,6000
15.311683,120.525076,12,23,100,0,0.4,100,Tuff,6000
15.367389,120.491501,12,23,100,0,0.45,7.5,Sandstone,6000
15.368729,120.490337,12,23,100,0,0.45,7.5,ROCK,6000
15.368404,120.491331,12,23,100,0,0.45,7.5,ROCK,6000
15.32775,120.591127,12,21,82,15.28,0.4,3,SM,65
15.327568,120.590818,12,21,74,24.77,0.4,3,SM,65
15.327553,120.591062,12,21,100,21.83,0.4,6,SM,65
15.327533,120.591042,12,21,82,33.8,0.4,3,SM,65
15.3360374,120.6249407,12,21,34,83.94,0.36,1.05,CH,55
15.335743,120.6249792,12,21,39,82.23,0.36,1.05,CH,55
15.3032316,120.6952735,12,21,55,2.63,0.33,4.05,SP,65
15.3030271,120.695197,12,21,57,3.59,0.33,4.05,SP,65
15.3360188,120.658229,12,21,53,24.52,0.4,100,SM,65
15.3358829,120.6581489,12,21,54,24.68,0.4,100,SM,65
15.3358237,120.6583001,12,21,53,23.47,0.4,100,SM,65
15.3246303,120.6566815,12,21,62,29.78,0.36,1,SM,65
15.3241186,120.6565847,12,21,63,22.46,0.36,1,SM,65
15.326433,120.6543302,12,21,52,23.92,0.36,1,SM,65
15.3264609,120.6545474,12,21,53,24.12,0.36,1,SM,65
15.325277,120.653888,12,21,55,19.48,0.36,100,SM,65
15.325833,120.653611,12,21,54,33.52,0.36,100,SM,65
15.325833,120.654166,12,21,54,25.5,0.36,100,SM,65
15.686632,120.412972,12,16.7,45,65.6,0.4,4.5,MH,20
15.686638,120.41313,12,16.8,48,66.1,0.4,5,MH,20
15.686652,120.412968,12,21,35,67.5,0.4,6,MH,55
15.686296,120.412971,12,21,21,67.1,0.4,7,MH,27.5
15.686062,120.412563,12,21,27,68.4,0.4,7,MH,27.5
15.743831,120.443005,12,23,100,0,0.3,100,ROCK,6000
15.743915,120.443051,12,23,100,0,0.3,100,ROCK,6000
15.745085,120.576019,12,21,34,54,0.3,2,ML,55
15.744907,120.576261,12,21,30,56,0.3,2,ML,55
15.769692,120.575525,12,21,25,34.14,0.3,1,SM,35
15.808724,120.571566,12,21,19,57.5,0.3,1,ML,27.5
15.808848,120.571571,12,21,34,53.2,0.3,1,ML,55
15.737812,120.577325,12,21,26,55.07,0.3,6,ML,27.5
15.737879,120.577483,12,21,26,55.8,0.3,6,ML,27.5
15.74407,120.597089,12,17,18,62.24,0.3,100,MH,12
15.625795,120.650289,12,17,25,62.86,0.3,6,MH,15
15.625836,120.650662,12,18,25,63.74,0.3,6,MH,15
15.666889,120.642879,12,17,20,63.65,0.3,1,MH,12
15.684023,120.639705,12,17,39,61.74,0.3,21,MH,15
15.685089,120.637294,12,20.1,22,30.38,0.4,1,SM,15
15.786314,120.605458,12,21,32,31.1,0.3,3.5,SM,15
15.798112,120.611316,12,18,32,56.4,0.4,100,ML,15
15.798144,120.611495,12,18,26,54.1,0.4,100,ML,15
15.7854,120.613728,12,21,24,34.81,0.3,100,SM,15
15.785383,120.613613,12,19,36,29.29,0.3,3,SM,20
15.78522,120.613398,12,19,20,30.02,0.3,3,SM,15
15.797873,120.60978,12,17.3,20,81.59,0.4,0.4,CH,15
15.799033,120.611473,12,20.6,25,34.67,0.4,1.1,SM,15
15.535479,120.689187,12,20,60,30.99,0.3,6,SM,20
15.535636,120.689206,12,20,60,27.25,0.3,6,SM,20
15.597176,120.664616,12,19,43,30.38,0.3,3,SM,20
15.589208,120.698247,12,18.2,20,52.41,0.4,1.1,ML,15
15.596175,120.698729,12,18.2,21,54.2,0.4,3,ML,15
15.558353,120.689713,12,17,23,66.2,0.3,1.5,MH,15
15.558274,120.68961,12,17,22,70.7,0.3,1.5,MH,15
15.543797,120.681065,12,20,33,38.17,0.3,6,SM,15
15.543676,120.681087,12,20,41,29.76,0.3,6,SM,20
15.645886,120.388381,12,23,100,0,0.4,4,ROCK,6000
15.715506,120.623904,12,20,20,0.5701,0.4,28.5,ML,20
15.759537,120.600182,12,21,29,0.3447,0.3,1.5,SM,15
15.635408,120.624588,12,17,19,0.616,0.3,7.5,MH,12
15.555718,120.600598,12,19,41,0.214,0.3,3,SM,20
15.592509,120.620622,12,20,47,0.255,0.3,3,SM,20
15.59251,120.620552,12,21,49,0.289,0.3,3,SM,20
15.556476,120.573764,12,19,46,0.233,0.3,100,SM,20
15.556501,120.573845,12,19,43,0.195,0.3,100,SM,20
15.578761,120.573483,12,17,38,0.6104,0.3,4.5,MH,15
15.600169,120.544751,12,17,57,0.661,0.3,100,MH,20
15.600168,120.544618,12,17,60,0.67,0.3,100,MH,20
15.589244,120.597051,12,17,42,0.662,0.3,2.5,MH,20
15.58917,120.597011,12,18,28,0.677,0.3,2.5,MH,15
15.620661,120.500156,12,23,100,0,0.3,3,ROCK,2000
15.620647,120.500056,12,23,100,0,0.3,2.37,ROCK,2000
15.598293,120.517626,12,23,100,0,0.3,12,ROCK,300
15.555633,120.608133,12,19,49,0.27,0.3,2,SM,20
15.55565,120.608052,12,20,44,0.25,0.3,2,SM,20
15.596727,120.608189,12,20,63,0.259,0.3,1.5,SM,20
15.572991,120.551964,12,19.8,89,0.16,0.4,10,SM,25
15.573001,120.551884,12,20.2,80,0.3,0.4,10.5,SM,25
15.602593,120.593001,12,20,36,0.321,0.3,4.5,SM,20
15.645909,120.52908,12,18.8,41,0.242,0.4,6,SM,20
15.66474,120.555608,12,18,30,0.257,0.3,2,SM,15
15.664765,120.55554,12,19,24,0.21,0.3,2,SM,15
15.636114,120.543763,12,21,41,0.286,0.3,3,SM,20
15.636527,120.543634,12,21,44,0.265,0.3,3,SM,35
15.691076,120.55347,12,17,19,0.844,0.3,3,CH,25
15.677637,120.58916,12,21,29,0.022,0.3,3,SP,20
15.677583,120.589097,12,21,20,0.646,0.3,3,MH,15
15.677111,120.480166,12,23,100,0,0.4,1.05,ROCK,300
15.677082,120.480209,12,23,100,0,0.4,1.05,ROCK,2000
15.634223,120.517015,12,23,100,0,0.4,6.1,ROCK,2000
15.669577,120.580887,12,19.608,76,0.4957,0.5,1,SM,65
15.62325,120.371596,12,23,100,0,0.4,7.5,ROCK,2000
15.621352,120.37284,12,23,100,0,0.4,2,ROCK,2000
15.625251,120.378636,12,23,100,0,0.4,100,ROCK,2000
15.646295,120.392319,12,23,100,0,0.4,9,ROCK,2000
15.684619,120.633292,12,17.1,31,67.7,0.4,4,MH,15
15.596805,120.698709,12,18,44,53.5,0.3,1,ML,20
15.586626,120.699743,12,21,36,22.6,0.3,4.5,SM,20
15.368379,120.505943,12,23,100,0,0.4,6,ROCK,6000
15.3368218,120.505972,12,23,100,0,0.4,9,ROCK,6000
15.368155,120.505985,12,23,100,0,0.4,9,ROCK,6000
15.345582,120.592561,12,21,56,2.83,0.4,2.5,SP,65
15.345923,120.592566,12,21,57,5.94,0.4,2.5,SM,65
15.345885,120.592252,12,21,54,4.59,0.4,2.9,SP,65
15.3493239,120.5740941,12,21,44,2.11,0.4,1.5,SP,35
15.3493346,120.5740834,12,21,47,4.23,0.4,1.5,SP,35
15.3604726,120.5304246,12,21,69,81.13,0.4,9.5,CH,55
15.3604846,120.5304394,12,21,66,81.2,0.4,9.3,CH,55
15.3604639,120.5304378,12,21,70,20.15,0.4,9.5,SM,65
15.3604936,120.5304873,12,21,71,53.27,0.4,9.3,ML,55
15.311507,120.525509,12,23,100,0,0.4,100,ROCK,650
15.368374,120.505995,12,23,100,0,0.45,6,ROCK,650
15.368238,120.505962,12,23,100,0,0.45,9,ROCK,650
15.368155,120.505985,12,23,100,0,0.45,9,ROCK,650
15.33667,120.591695,12,21,46,62.92,0.4,6,MH,55
15.336751,120.592007,12,21,36,62.4,0.4,6,MH,55
15.336912,120.592032,12,21,40,64.84,0.4,6,MH,55
15.33668917,120.5919739,12,21,59,62.95,0.4,6,MH,55
15.35055556,120.5733333,12,21,78,26.89,0.4,100,SM,65
15.35055666,120.5734335,12,21,79,29.19,0.4,100,SM,65
15.3505296,120.5701649,12,21,48,18.28,0.4,6,SM,35
15.3505346,120.5701754,12,21,74,22.08,0.4,9,SM,65
15.332215,120.5908914,12,21,45,53.44,0.36,3,ML,55
15.33229444,120.5909653,12,21,43,53.2,0.36,3,ML,55
15.33234333,120.5909567,12,21,42,57.34,0.36,3,ML,55
15.32917361,120.5899628,12,21,44,53.3,0.36,3,ML,55
15.32917432,120.5899736,12,21,46,54.77,0.36,3,ML,55
15.3575853,120.530428,12,21,38,1.87,0.4,9,SP,35
15.3575962,120.5304292,12,21,39,1.76,0.4,9,SP,35
15.468587,120.443263,12,23,100,0,0.47,8,ROCK,6000
15.468598,120.442912,12,23,100,0,0.47,7.5,ROCK,6000
15.616506,120.434783,12,23,100,0,0.47,6,ROCK,6000
15.616441,120.434581,12,23,100,0,0.47,6,ROCK,6000
15.470214,120.383233,12,23,100,0,0.48,6,ROCK,6000
15.817066,120.611691,12,21,17,99,0.47,3,ML,27.5
15.817149,120.611651,12,21,28,97,0.47,3,MH,27.5
15.6254782,120.287526,12,23,100,0,0.346,3.46,ROCK,6000
15.279038,120.568952,13.5,21,51,24.78,0.4,9,SM,65
15.279238,120.568983,13.5,21,50,33.43,0.4,9,SM,35
15.279348,120.56922,13.5,21,50,29.94,0.4,9,SM,35
15.279277,120.56927,13.5,21,51,18.1,0.4,9,SM,65
15.322512,120.596153,13.5,21,76,54.82,0.35,3,ML,55
15.322431,120.596132,13.5,21,74,23.21,0.35,3,ML,55
15.322557,120.596316,13.5,21,73,22.78,0.35,3,SM,65
15.322509,120.596224,13.5,21,75,22.28,0.35,3,SM,65
15.279931,120.569317,13.5,21,78,2.68,0.4,6,SP,65
15.279822,120.569431,13.5,21,80,1.06,0.4,6,SP,65
15.280222,120.569403,13.5,21,81,1.07,0.4,6,SP,65
15.2794012,120.567799,13.5,21,82,2.81,0.4,6,SP,65
15.277817,120.5210103,13.5,21,82,20.99,0.4,9.5,SM,65
15.277935,120.521199,13.5,21,87,9.54,0.4,9.5,SP-SM,65
15.277791,120.521274,13.5,21,83,81.26,0.4,9.5,CH,55
15.277908,120.521475,13.5,21,80,81.49,0.4,9.5,CH,55
15.265678,120.557086,13.5,21,33,66.21,0.4,1,CH,55
15.265469,120.557034,13.5,21,77,84.62,0.4,1,CH,55
15.3504006,120.4602369,13.5,20,59,30.52,0.44,8.5,SM,65
15.350654,120.4597661,13.5,20,53,32.76,0.44,8.5,SM,65
15.35074833,120.4596344,13.5,20,57,30.31,0.44,8.5,SM,65
15.35073667,120.4596797,13.5,19,45,30.31,0.44,8.5,SM,35
15.354686,120.446385,13.5,19.4,33,23.94,0.48,4,SM,20
15.3578,120.53076,13.5,19,43,20.1,0.4,7.5,SM,65
15.35779,120.53053,13.5,20,45,19.56,0.4,7.5,SM,35
15.35771,120.5304,13.5,20,43,30.52,0.4,7.5,SM,65
15.3577,120.53029,13.5,20,41,32.3,0.4,7.5,SM,35
15.348322,120.471861,13.5,20,35,2.1,0.44,5,SP,35
15.347915,120.472292,13.5,20,49,2.9,0.44,3,SP,35
15.347612,120.472865,13.5,20,50,3.2,0.44,4.5,ROCK,35
15.377822,120.467915,13.5,19.8,50,30.77,0.45,4,SM,20
15.33255,120.591192,13.5,19,34,3.11,0.4,3,SP,65
15.33235,120.591202,13.5,20,37,5.1,0.4,3,SP,65
15.329174,120.539963,13.5,21,39,4.29,0.4,3,SP,65
15.332708,120.591205,13.5,21,41,4.34,0.4,3,SP,35
15.404695,120.517583,13.5,22.3,47,3.82,0.4,3,SP,50
15.337582,120.438447,13.5,21.4,47,3.18,0.45,100,SP,50
15.338506,120.439017,13.5,21.1,44,4.45,0.45,0.5,SP,50
15.377932,120.46811,13.5,19.4,43,32.63,0.41,3,SM,20
15.376099,120.465189,13.5,21.5,10,2.08,0.41,3,SP,50
15.403506,120.535484,13.5,21,10,34.19,0.4,1,SM,65
15.401833,120.537011,13.5,21,10,29.11,0.4,1,SM,35
15.35027778,120.5733333,13.5,21,82,34.12,0.4,100,SM,65
15.324878,120.421894,13.5,21,63,29.7,0.03,3,SM,65
15.409628,120.531149,13.5,21,54,25.9,0.4,0.6,SM,65
15.408638,120.533869,13.5,21,50,24.8,0.4,0.6,SM,35
15.406295,120.536085,13.5,21,58,34.87,0.4,1,SM,65
15.37835,120.50901,13.5,23,100,48.3,0.4,3,CORING,6000
15.378394,120.5089,13.5,23,100,46.4,0.4,2.8,CORING,6000
15.378457,120.509039,13.5,23,100,44.32,0.4,3.2,CORING,6000
15.378411,120.509217,13.5,23,100,49.6,0.4,2.5,CORING,6000
15.378467,120.509242,13.5,23,100,49.4,0.4,2.7,CORING,6000
15.346585,120.591898,13.5,23,100,4.6,0.36,8.6,CORING,6000
15.346589,120.59203,13.5,23,100,5,0.36,9,CORING,6000
15.35940626,120.536204,13.5,23,100,24.54,0.4,100,CORING,6000
15.35942178,120.5361342,13.5,23,100,24.5,0.4,100,CORING,6000
15.35945799,120.536043,13.5,23,100,22.9,0.4,100,CORING,6000
15.368641,120.491331,13.5,21,100,5.4,0.45,7.5,Sandstone,6000
15.368641,120.490274,13.5,21,100,4.9,0.45,7.5,Sandstone,6000
15.368729,120.490337,13.5,21,100,5.3,0.45,7.5,Sandstone,6000
15.368404,120.491331,13.5,21,100,4.6,0.45,7.5,Sandstone,6000
15.367389,120.491501,13.5,21,100,4.76,0.45,7.5,Sandstone,6000
15.361412,120.444146,13.5,21,46,4,0.47,1.5,SP,35
15.362605,120.444932,13.5,21,50,1,0.47,1.5,SP,35
15.400328,120.538445,13.5,21,52,4,0.4,2,SP,65
15.327305,120.424012,13.5,21,61,25,0.45,0.61,SM,65
15.328152,120.424192,13.5,21,61,21.4,0.45,0.61,SM,65
15.32419,120.423641,13.5,21,63,26.1,0.45,3,SM,65
15.3432561,120.5477321,13.5,23,100,0,0.4,4.5,Silty Tuff,6000
15.343333,120.547777,13.5,23,100,0,0.4,7,Silty Tuff,6000
15.35897175,120.5291712,13.5,18,1,30.97,0.4,100,SM,4
15.35897175,120.5291229,13.5,18,1,32.14,0.4,100,SM,4
15.35897692,120.5290693,13.5,18,1,32.52,0.4,100,SM,4
15.376099,120.465189,13.5,21,34.5,2.08,0.45,3,SP,35
15.377334,120.466745,13.5,21,42,2.54,0.45,3,SP,35
15.616506,120.434783,13.5,23,100,0,0.47,6,Sandstone,6000
15.616441,120.434581,13.5,23,100,0,0.47,6,Sandstone,6000
15.615178,120.438655,13.5,23,100,0,0.45,100,Coring,6000
15.615603,120.438983,13.5,23,100,0,0.45,100,Coring,6000
15.463753,120.466264,13.5,23,100,0,0.4,9.13,Sandstone,6000
15.463478,120.466264,13.5,23,100,0,0.4,4.77,Sandstone,6000
15.477092,120.572627,13.5,23,100,2.07,0.42,3,ROCK,650
15.477114,120.572519,13.5,23,100,1.96,0.42,3.1,ROCK,650
15.429698,120.637142,13.5,20.6,80,12,0.35,1.3,SP-SM,65
15.48961,120.588291,13.5,21,59,33.47,0.42,4.5,SM,65
15.484068,120.618036,13.5,23,100,0,0.37,1,Coring,6000
15.468813,120.653222,13.5,23,100,0,0.4,3,Coring,6000
15.529917,120.593229,13.5,19.3,21,23.1,0.4,1.5,SM,32.5
15.51257,120.530434,13.5,20,51,23.92,0.3,1.5,SM,65
15.512619,120.530559,13.5,20,45,29.29,0.3,1.5,SM,35
15.482223,120.618998,13.5,23,100,0,0.37,6,Coring,6000
15.478732,120.612065,13.5,23,100,0,0.37,3,Coring,6000
15.465571,120.56082,13.5,23,100,0,0.4,2,Coring,6000
15.506958,120.582855,13.5,22,51,2.8,0.3,3,SP,65
15.506284,120.581837,13.5,23,100,0,0.3,1.5,Coring,6000
15.505427,120.581811,13.5,23,100,0,0.3,3,Coring,6000
15.4589611,120.563484,13.5,23,100,0,0.4,3,Coring,6000
15.4446,120.598586,13.5,23,100,0,0.4,2.5,Coring,6000
15.460898,120.57104,13.5,23,100,0,0.42,100,Coring,6000
15.460948,120.571038,13.5,23,100,0,0.42,100,Coring,6000
15.439278,120.1588021,13.5,23,100,0,0.36,9,Coring,6000
15.473513,120.586521,13.5,23,100,0,0.42,3,Coring,6000
15.473617,120.586585,13.5,23,100,0,0.42,3,Coring,6000
15.50401,120.545443,13.5,23,100,0,0.42,100,Coring,6000
15.500177,120.578478,13.5,23,100,0,0.42,4.2,Coring,6000
15.500281,120.578607,13.5,23,100,0,0.42,4.2,Coring,6000
15.461005,120.628472,13.5,23,100,0,0.3,3,Coring,6000
15.514846,120.595286,13.5,23,100,0,0.2,2,Silty Tuff,6000
15.471258,120.62191,13.5,23,100,0,0.42,10,Sandstone,6000
15.471257,120.621935,13.5,23,100,0,0.42,11,Sandstone,6000
15.47107,120.621805,13.5,23,100,0,0.42,11,Sandstone,6000
15.471258,120.62191,13.5,23,100,0,0.42,10.5,Sandstone,6000
15.470799,120.621795,13.5,23,100,0,0.42,10,Sandstone,6000
15.47079,120.62194,13.5,23,100,0,0.42,11,Sandstone,6000
15.452293,120.604534,13.5,23,100,0,0.36,3,Tuff,6000
15.405077,120.523147,13.5,26.7,62,23.6,0.4,100,SM,65
15.404488,120.52111,13.5,20.1,59,29.3,0.4,100,SM,65
15.350556,120.5733333,13.5,21,83,24.19,0.4,100,SM,65
15.35027778,120.5733333,13.5,21,82,34.12,0.4,100,SM,65
15.663855,120.640629,13.5,21,36,31,0.4,3,SM,35
15.636466,120.678522,13.5,21,18,66.89,0.4,5,MH,27.5
15.636579,120.67891,13.5,21,26,66.54,0.4,6,MH,27.5
15.636575,120.678641,13.5,21,39,65.15,0.4,100,MH,55
15.350654,120.4597661,13.5,21,53,32.76,0.45,8.5,SM,65
15.3505555,120.4594444,13.5,21,43,30.59,0.45,8.5,SM,35
15.3508333,120.4596333,13.5,21,57,30.31,0.45,8.5,SM,65
15.3507366,120.4596797,13.5,21,45,30.31,0.45,8.5,SM,35
15.3596706,120.5295569,13.5,21,45,30.45,0.4,1.5,SM,35
15.3596141,120.5296142,13.5,21,51,27.69,0.4,1.5,SM,65
15.3170505,120.5445324,13.5,23,100,0,0.4,9,Silty Tuff,6000
15.317026,120.5444387,13.5,23,100,0,0.4,12,Silty Tuff,6000
15.3169582,120.5443456,13.5,23,100,0,0.4,9,Silty Tuff,6000
15.3576096,120.5307234,13.5,21,43,20.1,0.4,7.5,SM,35
15.3576708,120.5305979,13.5,21,43,31.85,0.4,7.5,SM,35
15.3575746,120.5304976,13.5,21,45,19.56,0.4,7.5,SM,35
15.360509,120.5299422,13.5,21,73,81.3,0.4,9.3,CH,55
15.3606868,120.5302883,13.5,21,77,21.32,0.4,9.5,SM,65
15.3604388,120.53002,13.5,21,78,23.56,0.4,9.5,SM,65
15.3605854,120.5301752,13.5,21,80,53.37,0.4,9.3,ML,55
15.3589515,120.5297841,13.5,21,45,33.55,0.4,3,SM,35
15.3589267,120.5296187,13.5,21,51,27.69,0.4,1.5,SM,65
15.3502499,120.4587197,13.5,21,71,30.08,0.45,1.05,SM,65
15.3502834,120.4589033,13.5,21,73,26.38,0.45,1.05,SM,65
15.3504817,120.4589928,13.5,21,75,30.95,0.45,1.05,SM,65
15.359346,120.5292768,13.5,21,43,30.52,0.4,7.5,SM,35
15.3591204,120.5295204,13.5,21,41,32.3,0.4,7.5,SM,35
15.3585559,120.5361853,13.5,23,100,0,0.4,100,Coring,6000
15.3588452,120.5360233,13.5,23,100,0,0.4,100,Coring,6000
15.311507,120.525509,13.5,23,100,0,0.4,100,Tuff,6000
15.311605,120.525277,13.5,23,100,0,0.4,100,Tuff,6000
15.311683,120.525076,13.5,23,100,0,0.4,100,Tuff,6000
15.367389,120.491501,13.5,23,100,0,0.45,7.5,Sandstone,6000
15.368729,120.490337,13.5,23,100,0,0.45,7.5,ROCK,6000
15.368404,120.491331,13.5,23,100,0,0.45,7.5,ROCK,6000
15.32775,120.591127,13.5,21,46,25.84,0.4,3,SM,35
15.327568,120.590818,13.5,21,49,18.74,0.4,3,SM,35
15.327553,120.591062,13.5,21,96,30.36,0.4,6,SM,65
15.327533,120.591042,13.5,21,46,24.4,0.4,3,SM,35
15.3360374,120.6249407,13.5,21,39,81.96,0.36,1.05,CH,55
15.335743,120.6249792,13.5,21,40,83.14,0.36,1.05,CH,55
15.3032316,120.6952735,13.5,21,69,3.35,0.33,4.05,SP,65
15.3030271,120.695197,13.5,21,71,2.59,0.33,4.05,SP,65
15.3360188,120.658229,13.5,21,57,22.81,0.4,100,SM,65
15.3358829,120.6581489,13.5,21,58,26.88,0.4,100,SM,65
15.3358237,120.6583001,13.5,21,58,19.94,0.4,100,SM,65
15.3246303,120.6566815,13.5,21,60,21.24,0.36,1,SM,65
15.3241186,120.6565847,13.5,21,61,24.83,0.36,1,SM,65
15.326433,120.6543302,13.5,21,73,21.11,0.36,1,SM,65
15.3264609,120.6545474,13.5,21,74,23.24,0.36,1,SM,65
15.325277,120.653888,13.5,21,70,29.6,0.36,100,SM,65
15.325833,120.653611,13.5,21,68,23.59,0.36,100,SM,65
15.325833,120.654166,13.5,21,68,23.17,0.36,100,SM,65
15.686632,120.412972,13.5,16.9,52,67,0.4,4.5,MH,20
15.686638,120.41313,13.5,16.9,54,66.1,0.4,5,MH,20
15.686652,120.412968,13.5,21,41,64.2,0.4,6,MH,55
15.686296,120.412971,13.5,21,17,65.1,0.4,7,MH,27.5
15.686062,120.412563,13.5,21,30,61.7,0.4,7,MH,27.5
15.743831,120.443005,13.5,23,100,0,0.3,100,ROCK,6000
15.743915,120.443051,13.5,23,100,0,0.3,100,ROCK,6000
15.745085,120.576019,13.5,21,80,58,0.3,2,ML,55
15.744907,120.576261,13.5,21,60,59,0.3,2,ML,55
15.769692,120.575525,13.5,21,44,34.84,0.3,1,SM,35
15.808724,120.571566,13.5,21,22,53.6,0.3,1,ML,27.5
15.808848,120.571571,13.5,21,24,57.3,0.3,1,ML,27.5
15.737812,120.577325,13.5,21,27,52.98,0.3,6,ML,27.5
15.737879,120.577483,13.5,21,35,53.85,0.3,6,ML,55
15.74407,120.597089,13.5,17,21,68.23,0.3,100,MH,12
15.625795,120.650289,13.5,17,46,64.09,0.3,6,MH,20
15.625836,120.650662,13.5,17,49,65.48,0.3,6,MH,20
15.666889,120.642879,13.5,17,19,63.23,0.3,1,MH,12
15.684023,120.639705,13.5,17,41,61.05,0.3,21,MH,15
15.685089,120.637294,13.5,19.8,24,34.56,0.4,1,SM,15
15.786314,120.605458,13.5,20,36,25.7,0.3,3.5,SM,20
15.798112,120.611316,13.5,18,50,54.5,0.4,100,ML,20
15.798144,120.611495,13.5,18,43,57.2,0.4,100,ML,20
15.7854,120.613728,13.5,20,33,34.2,0.3,5,SM,15
15.785383,120.613613,13.5,19,38,32.84,0.3,3,SM,20
15.78522,120.613398,13.5,19,24,33.08,0.3,3,SM,15
15.797873,120.60978,13.5,16.6,13,83.38,0.4,0.4,CH,10
15.799033,120.611473,13.5,20.1,13,33.09,0.4,1.1,SM,10
15.535479,120.689187,13.5,20,62,29.02,0.3,6,SM,20
15.535636,120.689206,13.5,20,60,16.75,0.3,6,SM,20
15.597176,120.664616,13.5,19,48,34.56,0.3,3,SM,20
15.589208,120.698247,13.5,16.9,25,56.38,0.4,1.1,ML,15
15.596175,120.698729,13.5,16.9,30,54.3,0.4,3,ML,15
15.558353,120.689713,13.5,17,32,64.9,0.3,1.5,MH,15
15.558274,120.68961,13.5,17,33,70.7,0.3,1.5,MH,15
15.543797,120.681065,13.5,21,38,34.41,0.3,6,SM,20
15.543676,120.681087,13.5,19,43,34.19,0.3,6,SM,20
15.645886,120.388381,13.5,23,100,0,0.4,4,ROCK,6000
15.715506,120.623904,13.5,21,28,0.5798,0.4,28.5,ML,27.5
15.759537,120.600182,13.5,20,28,0.2911,0.3,1.5,SM,15
15.635408,120.624588,13.5,17,23,0.637,0.3,7.5,MH,15
15.555718,120.600598,13.5,19,42,0.229,0.3,3,SM,20
15.592509,120.620622,13.5,20,51,0.24504,0.3,3,SM,20
15.59251,120.620552,13.5,21,45,0.331,0.3,3,SM,20
15.556476,120.573764,13.5,19,48,0.291,0.3,100,SM,20
15.556501,120.573845,13.5,19,50,0.265,0.3,100,SM,20
15.578761,120.573483,13.5,17,48,0.6156,0.3,4.5,MH,20
15.600169,120.544751,13.5,17,56,0.632,0.3,100,MH,20
15.600168,120.544618,13.5,17,69,0.63,0.3,100,MH,20
15.589244,120.597051,13.5,17,41,0.68,0.3,2.5,MH,20
15.58917,120.597011,13.5,18,35,0.671,0.3,2.5,MH,15
15.620661,120.500156,13.5,23,100,0,0.3,3,ROCK,2000
15.620647,120.500056,13.5,23,100,0,0.3,2.37,ROCK,2000
15.598293,120.517626,13.5,23,100,0,0.3,12,ROCK,300
15.555633,120.608133,13.5,19,48,0.21,0.3,2,SM,20
15.55565,120.608052,13.5,19,54,0.31,0.3,2,SM,20
15.596727,120.608189,13.5,20,63,0.289,0.3,1.5,SM,20
15.572991,120.551964,13.5,20.7,89,0.28,0.4,10,SM,25
15.573001,120.551884,13.5,19.3,89,0.23,0.4,10.5,SM,25
15.602593,120.593001,13.5,20,37,0.282,0.3,4.5,SM,20
15.645909,120.52908,13.5,18.7,53,0.3,0.4,6,SM,20
15.66474,120.555608,13.5,18,15,0.232,0.3,2,SM,15
15.664765,120.55554,13.5,19,22,0.262,0.3,2,SM,15
15.636114,120.543763,13.5,21,52,0.251,0.3,3,SM,50
15.636527,120.543634,13.5,21,42,0.28,0.3,3,SM,35
15.691076,120.55347,13.5,17,11,0.8275,0.3,3,CH,13
15.677637,120.58916,13.5,21,26,0.028,0.3,3,SP,20
15.677583,120.589097,13.5,20,14,0.635,0.3,3,MH,10
15.677111,120.480166,13.5,23,100,0,0.4,1.05,ROCK,300
15.677082,120.480209,13.5,23,100,0,0.4,1.05,ROCK,2000
15.634223,120.517015,13.5,23,100,0,0.4,6.1,ROCK,2000
15.669577,120.580887,13.5,21.612,65,0.5237,0.5,1,SM,65
15.62325,120.371596,13.5,23,100,0,0.4,7.5,ROCK,2000
15.621352,120.37284,13.5,23,100,0,0.4,2,ROCK,2000
15.625251,120.378636,13.5,23,100,0,0.4,100,ROCK,2000
15.646295,120.392319,13.5,21,56,53.04,0.4,9,ML,55
15.684619,120.633292,13.5,16.9,24,64.2,0.4,4,MH,15
15.596805,120.698709,13.5,18,50,55,0.3,1,ML,20
15.586626,120.699743,13.5,20,43,24.8,0.3,4.5,SM,20
15.368379,120.505943,13.5,23,100,0,0.4,6,ROCK,6000
15.3368218,120.505972,13.5,23,100,0,0.4,9,ROCK,6000
15.368155,120.505985,13.5,23,100,0,0.4,9,ROCK,6000
15.345582,120.592561,13.5,21,58,5.45,0.4,2.5,SM,65
15.345923,120.592566,13.5,21,59,4.52,0.4,2.5,CH,55
15.345885,120.592252,13.5,21,58,3.45,0.4,2.9,SP,65
15.3493239,120.5740941,13.5,21,51,1.61,0.4,1.5,SP,65
15.3493346,120.5740834,13.5,21,53,3.12,0.4,1.5,SP,65
15.3604726,120.5304246,13.5,21,77,82.27,0.4,9.5,CH,55
